STORE_SUBGROUP_DATE_ID,TOTAL_SALES
000006_Playsets_2024-01-05,41.71265160423981
000006_Playsets_2024-01-06,41.74070299437939
000006_Playsets_2024-01-07,41.701996876945806
000006_Pots & Pans_2024-01-01,221.7794067320565
000006_Pots & Pans_2024-01-02,221.7794067320565
000006_Pots & Pans_2024-01-03,221.68228166491383
000006_Pots & Pans_2024-01-04,221.7794067320565
000006_Pots & Pans_2024-01-05,221.21855122439905
000006_Pots & Pans_2024-01-06,221.28410091777536
000006_Pots & Pans_2024-01-07,221.24539480034178
000006_Puzzles_2024-01-01,41.31854272790609
000006_Puzzles_2024-01-02,41.31854272790609
000006_Puzzles_2024-01-03,41.31854272790609
000006_Puzzles_2024-01-04,41.31854272790609
000006_Puzzles_2024-01-05,41.3291974552001
000006_Puzzles_2024-01-06,41.34743893600808
000006_Puzzles_2024-01-07,41.31854272790609
000006_Reference_2024-01-01,57.82137255903756
000006_Reference_2024-01-02,57.82137255903756
000006_Reference_2024-01-03,57.686749188658105
000006_Reference_2024-01-04,57.82137255903756
000006_Reference_2024-01-05,57.2605170513801
000006_Reference_2024-01-06,57.288568441519686
000006_Reference_2024-01-07,57.249862324086095
000006_Romance_2024-01-01,57.78392177299867
000006_Romance_2024-01-02,57.78392177299867
000006_Romance_2024-01-03,57.64929840261921
000006_Romance_2024-01-04,57.78392177299867
000006_Romance_2024-01-05,57.2230662653412
000006_Romance_2024-01-06,57.25111765548079
000006_Romance_2024-01-07,57.21241153804719
000006_STEM_2024-01-01,48.057251252965095
000006_STEM_2024-01-02,48.057251252965095
000006_STEM_2024-01-03,47.911639726937004
000006_STEM_2024-01-04,48.057251252965095
000006_STEM_2024-01-05,47.92229445423102
000006_STEM_2024-01-06,47.95034584437062
000006_STEM_2024-01-07,47.911639726937004
000006_Science Fiction_2024-01-01,53.25741362176362
000006_Science Fiction_2024-01-02,53.25741362176362
000006_Science Fiction_2024-01-03,53.11180209573555
000006_Science Fiction_2024-01-04,53.25741362176362
000006_Science Fiction_2024-01-05,52.68556995845754
000006_Science Fiction_2024-01-06,52.71362134859713
000006_Science Fiction_2024-01-07,52.67491523116354
000006_Self-Help_2024-01-01,44.57257455262054
000006_Self-Help_2024-01-02,44.57257455262054
000006_Self-Help_2024-01-03,44.5811663258463
000006_Self-Help_2024-01-04,44.57257455262054
000006_Self-Help_2024-01-05,44.59182105314031
000006_Self-Help_2024-01-06,44.61987244327988
000006_Self-Help_2024-01-07,44.5811663258463
000006_Shampoo_2024-01-01,87.20553241120453
000006_Shampoo_2024-01-02,87.20553241120453
000006_Shampoo_2024-01-03,87.07090904082507
000006_Shampoo_2024-01-04,87.20553241120453
000006_Shampoo_2024-01-05,86.64467690354707
000006_Shampoo_2024-01-06,86.67272829368665
000006_Shampoo_2024-01-07,86.63402217625305
000006_Shirts_2024-01-01,208.60531598749424
000006_Shirts_2024-01-02,208.60531598749424
000006_Shirts_2024-01-03,208.50819092035158
000006_Shirts_2024-01-04,208.60531598749424
000006_Shirts_2024-01-05,208.0444604798368
000006_Shirts_2024-01-06,208.1100101732131
000006_Shirts_2024-01-07,208.07130405577954
000006_Small Appliances_2024-01-01,180.57807501279748
000006_Small Appliances_2024-01-02,180.57807501279748
000006_Small Appliances_2024-01-03,180.48094994565474
000006_Small Appliances_2024-01-04,180.57807501279748
000006_Small Appliances_2024-01-05,180.01721950514002
000006_Small Appliances_2024-01-06,180.08276919851633
000006_Small Appliances_2024-01-07,180.04406308108275
000006_Smartphones_2024-01-01,1437.093058112213
000006_Smartphones_2024-01-02,1424.2339365732478
000006_Smartphones_2024-01-03,1425.9628202670074
000006_Smartphones_2024-01-04,1439.5657850667578
000006_Smartphones_2024-01-05,1423.4835649925797
000006_Smartphones_2024-01-06,1442.8914348135231
000006_Smartphones_2024-01-07,1439.4261593224733
000006_Soccer_2024-01-01,177.38325730131163
000006_Soccer_2024-01-02,177.38325730131163
000006_Soccer_2024-01-03,177.2861322341689
000006_Soccer_2024-01-04,177.38325730131163
000006_Soccer_2024-01-05,176.82240179365414
000006_Soccer_2024-01-06,176.88795148703045
000006_Soccer_2024-01-07,176.84924536959687
000006_Soda_2024-01-01,38.91103313817263
000006_Soda_2024-01-02,38.91103313817263
000006_Soda_2024-01-03,38.91103313817263
000006_Soda_2024-01-04,38.91103313817263
000006_Soda_2024-01-05,38.91103313817263
000006_Soda_2024-01-06,38.91103313817263
000006_Soda_2024-01-07,38.91103313817263
000006_Speakers_2024-01-01,1427.8822963448329
000006_Speakers_2024-01-02,1420.1560203132353
000006_Speakers_2024-01-03,1416.4056090059205
000006_Speakers_2024-01-04,1429.0165156406185
000006_Speakers_2024-01-05,1417.0215795678157
000006_Speakers_2024-01-06,1433.3472916497049
000006_Speakers_2024-01-07,1430.8856888354856
000006_Specialty_2024-01-01,227.4388888828394
000006_Specialty_2024-01-02,227.4388888828394
000006_Specialty_2024-01-03,227.3417638156967
000006_Specialty_2024-01-04,227.4388888828394
000006_Specialty_2024-01-05,226.87803337518193
000006_Specialty_2024-01-06,226.94358306855827
000006_Specialty_2024-01-07,226.94842900762904
000006_Styling_2024-01-01,128.40835030406976
000006_Styling_2024-01-02,128.40835030406976
000006_Styling_2024-01-03,128.2737269336903
000006_Styling_2024-01-04,128.40835030406976
000006_Styling_2024-01-05,127.84749479641229
000006_Styling_2024-01-06,127.87554618655187
000006_Styling_2024-01-07,127.8368400691183
000006_Supplements_2024-01-01,210.9045040855833
000006_Supplements_2024-01-02,210.9045040855833
000006_Supplements_2024-01-03,210.80737901844063
000006_Supplements_2024-01-04,210.9045040855833
000006_Supplements_2024-01-05,210.34364857792582
000006_Supplements_2024-01-06,210.40919827130216
000006_Supplements_2024-01-07,210.3704921538686
000006_Tablets_2024-01-01,823.3844747325107
000006_Tablets_2024-01-02,808.9881232084531
000006_Tablets_2024-01-03,824.0510959456547
000006_Tablets_2024-01-04,821.1203627333996
000006_Tablets_2024-01-05,814.8261591884651
000006_Tablets_2024-01-06,805.2131092831328
000006_Tablets_2024-01-07,809.42059288306
000006_Textbooks_2024-01-01,52.843531898338085
000006_Textbooks_2024-01-02,52.843531898338085
000006_Textbooks_2024-01-03,52.69792037231001
000006_Textbooks_2024-01-04,52.843531898338085
000006_Textbooks_2024-01-05,52.271688235032
000006_Textbooks_2024-01-06,52.2997396251716
000006_Textbooks_2024-01-07,52.261033507738
000006_Tops_2024-01-01,225.5942563368011
000006_Tops_2024-01-02,225.5942563368011
000006_Tops_2024-01-03,225.49713126965844
000006_Tops_2024-01-04,225.5942563368011
000006_Tops_2024-01-05,225.03340082914366
000006_Tops_2024-01-06,225.09895052251997
000006_Tops_2024-01-07,225.10379646159075
000006_Treatment_2024-01-01,54.13667675595723
000006_Treatment_2024-01-02,54.13667675595723
000006_Treatment_2024-01-03,53.99106522992916
000006_Treatment_2024-01-04,54.13667675595723
000006_Treatment_2024-01-05,53.564833092651156
000006_Treatment_2024-01-06,53.592884482790744
000006_Treatment_2024-01-07,53.554178365357146
000006_Treatments_2024-01-01,119.0830755815532
000006_Treatments_2024-01-02,119.0830755815532
000006_Treatments_2024-01-03,118.94845221117373
000006_Treatments_2024-01-04,119.0830755815532
000006_Treatments_2024-01-05,118.52222007389574
000006_Treatments_2024-01-06,118.55027146403532
000006_Treatments_2024-01-07,118.51156534660173
000006_Underwear_2024-01-01,275.57384641523004
000006_Underwear_2024-01-02,273.7517902767872
000006_Underwear_2024-01-03,274.25906986079895
000006_Underwear_2024-01-04,274.8108689764748
000006_Underwear_2024-01-05,275.12741567513035
000006_Underwear_2024-01-06,274.08620548398153
000006_Underwear_2024-01-07,273.9960691332438
000006_Utensils_2024-01-01,231.7316138621885
000006_Utensils_2024-01-02,229.01342459461614
000006_Utensils_2024-01-03,230.11423465380705
000006_Utensils_2024-01-04,230.96863642343328
000006_Utensils_2024-01-05,231.2851831220888
000006_Utensils_2024-01-06,230.83748626695456
000006_Utensils_2024-01-07,230.15383658020227
000006_Vehicles_2024-01-01,52.076547625070816
000006_Vehicles_2024-01-02,52.076547625070816
000006_Vehicles_2024-01-03,51.930936099042746
000006_Vehicles_2024-01-04,52.076547625070816
000006_Vehicles_2024-01-05,51.50470396176474
000006_Vehicles_2024-01-06,51.53275535190433
000006_Vehicles_2024-01-07,51.49404923447074
000006_Water Sports_2024-01-01,208.03195141521425
000006_Water Sports_2024-01-02,208.03195141521425
000006_Water Sports_2024-01-03,207.93482634807157
000006_Water Sports_2024-01-04,208.03195141521425
000006_Water Sports_2024-01-05,207.4710959075568
000006_Water Sports_2024-01-06,207.53664560093313
000006_Water Sports_2024-01-07,207.49793948349955
000006_Wearables_2024-01-01,1415.1681583779987
000006_Wearables_2024-01-02,1395.5301795714204
000006_Wearables_2024-01-03,1399.1179840258794
000006_Wearables_2024-01-04,1417.9172015967104
000006_Wearables_2024-01-05,1401.0219035890386
000006_Wearables_2024-01-06,1416.5335607610346
000006_Wearables_2024-01-07,1413.5263674094965
000006_Basketball_2024-01-01,0.0
000006_Basketball_2024-01-02,0.0
000006_Basketball_2024-01-03,0.0
000006_Basketball_2024-01-04,0.0
000006_Basketball_2024-01-05,0.0
000006_Basketball_2024-01-06,0.0
000006_Basketball_2024-01-07,0.0
000008_Accessories_2024-01-01,917.8961878875617
000008_Accessories_2024-01-02,922.4068293804348
000008_Accessories_2024-01-03,895.5414585622148
000008_Accessories_2024-01-04,919.0849392435559
000008_Accessories_2024-01-05,893.2026038422491
000008_Accessories_2024-01-06,905.7209568766095
000008_Accessories_2024-01-07,896.5900873707446
000008_Apparel_2024-01-01,213.19899372924277
000008_Apparel_2024-01-02,213.19899372924277
000008_Apparel_2024-01-03,212.5616093706766
000008_Apparel_2024-01-04,213.19899372924277
000008_Apparel_2024-01-05,210.25812459047324
000008_Apparel_2024-01-06,210.32367428384956
000008_Apparel_2024-01-07,210.28496816641598
000008_Arts & Crafts_2024-01-01,53.678119358903615
000008_Arts & Crafts_2024-01-02,53.678119358903615
000008_Arts & Crafts_2024-01-03,52.99224854145202
000008_Arts & Crafts_2024-01-04,53.678119358903615
000008_Arts & Crafts_2024-01-05,52.283992554268195
000008_Arts & Crafts_2024-01-06,52.31204394440779
000008_Arts & Crafts_2024-01-07,52.27333782697419
000008_Bakeware_2024-01-01,225.54301785973817
000008_Bakeware_2024-01-02,225.54301785973817
000008_Bakeware_2024-01-03,224.905633501172
000008_Bakeware_2024-01-04,225.54301785973817
000008_Bakeware_2024-01-05,222.60214872096861
000008_Bakeware_2024-01-06,222.66769841434495
000008_Bakeware_2024-01-07,222.67254435341573
000008_Baking_2024-01-01,42.731891692088965
000008_Baking_2024-01-02,42.731891692088965
000008_Baking_2024-01-03,42.740483465314725
000008_Baking_2024-01-04,42.731891692088965
000008_Baking_2024-01-05,42.751138192608735
000008_Baking_2024-01-06,42.77918958274831
000008_Baking_2024-01-07,42.740483465314725
000008_Baseball_2024-01-01,480.1497816133559
000008_Baseball_2024-01-02,478.86950302448616
000008_Baseball_2024-01-03,479.0652250873426
000008_Baseball_2024-01-04,479.6249825494449
000008_Baseball_2024-01-05,476.75813484998935
000008_Baseball_2024-01-06,477.63599594605466
000008_Baseball_2024-01-07,475.999883963835
000008_Bedroom_2024-01-01,275.6741167760097
000008_Bedroom_2024-01-02,275.8328219786388
000008_Bedroom_2024-01-03,269.48152585813955
000008_Bedroom_2024-01-04,275.6074328011854
000008_Bedroom_2024-01-05,272.5168630165813
000008_Bedroom_2024-01-06,272.908775138434
000008_Bedroom_2024-01-07,272.8704999846063
000008_Biography_2024-01-01,50.76954806987341
000008_Biography_2024-01-02,50.76954806987341
000008_Biography_2024-01-03,50.08367725242181
000008_Biography_2024-01-04,50.76954806987341
000008_Biography_2024-01-05,49.37542126523799
000008_Biography_2024-01-06,49.40347265537758
000008_Biography_2024-01-07,49.36476653794398
000008_Board Games_2024-01-01,70.20081040924445
000008_Board Games_2024-01-02,70.20081040924445
000008_Board Games_2024-01-03,69.52592774744147
000008_Board Games_2024-01-04,70.20081040924445
000008_Board Games_2024-01-05,67.25994127047494
000008_Board Games_2024-01-06,67.28799266061453
000008_Board Games_2024-01-07,67.24928654318094
000008_Bottoms_2024-01-01,205.1364225868429
000008_Bottoms_2024-01-02,205.1364225868429
000008_Bottoms_2024-01-03,204.49903822827673
000008_Bottoms_2024-01-04,205.1364225868429
000008_Bottoms_2024-01-05,202.19555344807335
000008_Bottoms_2024-01-06,202.26110314144967
000008_Bottoms_2024-01-07,202.22239702401612
000008_Boys_2024-01-01,217.21153218036432
000008_Boys_2024-01-02,217.21153218036432
000008_Boys_2024-01-03,216.57414782179814
000008_Boys_2024-01-04,217.21153218036432
000008_Boys_2024-01-05,214.2706630415948
000008_Boys_2024-01-06,214.33621273497113
000008_Boys_2024-01-07,214.29750661753755
000008_Camping_2024-01-01,221.35739499514654
000008_Camping_2024-01-02,221.35739499514654
000008_Camping_2024-01-03,220.72001063658035
000008_Camping_2024-01-04,221.35739499514654
000008_Camping_2024-01-05,218.416525856377
000008_Camping_2024-01-06,218.48207554975332
000008_Camping_2024-01-07,218.4869214888241
